10,10,0,13,14,14,9,5,0,0,0,0,0,12,0,11,0,17,0,14,0,27,0,20,0,14,0,32,0,26,-13,44,-9,41,0,70,-30,25,-18,36,0,71,-32,95,-74,0,-136,-35,-354,39,0,386,126,374,39,0,0,0,0,0,0,
0,0,0,558,939,-1664,-2294,-2355,-2080,-1122,-1179,-1134,-1190,-777,-774,-424,-333,-343,-351,-286,-357,-330,-275,-309,-359,-324,-338,-290,-336,-316,-350,-293,-267,-239,-279,-181,-205,-188,-216,-180,-217,-198,-257,-203,-294,-187,-317,-263,-434,-221,-312,-108,0,-112,131,-354,-2231,0,0,0,0,
0,0,0,0,939,1573,994,2287,2683,2872,2087,2061,1229,1281,1288,1177,908,887,577,596,510,510,358,326,309,433,321,330,273,296,453,431,311,334,222,227,413,380,288,405,227,191,221,338,307,501,283,439,224,363,93,178,-175,279,-389,-357,-547,0,0,0,0,
0,0,0,-1773,-3049,-1391,-1781,-1036,-1592,-1544,-1830,-1541,-1676,-1195,-1301,-1041,-1151,-1008,-1108,-975,-1009,-873,-879,-822,-870,-768,-883,-817,-857,-754,-924,-827,-916,-819,-959,-878,-951,-823,-898,-786,-736,-429,-445,-251,-402,-312,-306,-220,-35,56,114,579,193,409,58,288,-76,1408,0,0,0,
0,0,0,0,0,0,0,87,-1330,-1589,-2410,-1274,-1257,-1323,-1726,-807,-998,-651,-1218,-666,-1144,-698,-958,-845,-1085,-787,-976,-634,-811,-696,-783,-581,-862,-632,-858,-570,-739,-512,-706,-507,-681,-524,-704,-528,-670,-440,-453,-277,-364,-238,-205,-95,-118,0,16,44,207,155,-180,0,0,
0,0,0,0,0,0,2124,-1154,1225,1537,777,1785,-290,457,401,384,-58,187,-54,256,-54,94,-232,41,-34,108,0,20,-155,44,-161,0,-96,-60,-91,27,-133,-85,-224,-113,-176,-128,-240,-214,-226,-156,-280,-179,-277,-150,-219,-66,-136,-152,-231,-388,-513,-553,-1272,5,-346,
0,0,0,0,462,1544,1160,1648,402,1271,1249,1384,1169,1359,1340,1377,1248,1229,994,1099,1032,1053,1020,1073,971,977,933,966,889,1048,943,1009,984,1090,896,991,787,889,852,917,840,779,722,632,507,646,486,458,196,298,206,189,243,494,-138,757,-30,558,0,0,0,
0,0,0,0,0,0,0,1165,-697,675,-304,134,-320,0,-530,-163,-362,0,-322,16,-247,0,-381,-22,-262,25,-215,0,-143,51,0,17,-123,31,-47,40,0,138,21,219,66,124,31,267,217,316,216,282,238,299,138,343,175,372,127,410,265,760,-10,0,0,
0,0,0,0,0,0,0,0,-1568,1577,108,-206,122,863,639,962,770,928,753,1017,597,812,758,1080,717,971,699,835,639,839,659,883,643,783,573,793,584,753,551,701,540,735,562,641,461,722,544,584,432,528,363,397,80,107,-90,126,-436,211,-1061,0,0,
0,0,0,-1773,-3049,-1391,-1781,-1036,-1592,-1544,-1830,-1541,-1676,-1195,-1301,-1041,-1151,-1008,-1108,-975,-1009,-873,-879,-822,-870,-768,-883,-817,-857,-754,-924,-827,-916,-819,-959,-878,-951,-823,-898,-786,-736,-429,-445,-251,-402,-312,-306,-220,-35,56,114,579,193,409,58,288,-76,1408,0,0,0,
